class	count	class;label	percentage
Q7257	8	'ideology'@en	0.0%
Q7229089	8	'pop duo'@en	0.0%
Q7094076	8	'online database'@en	0.0%
Q7075	8	'library'@en	0.0%
Q65598493	8	'collaborative extended play'@en	0.0%
Q64654999	8	'former theater'@en	0.0%
Q6266	8	'nation'@en	0.0%
Q61788060	8	'human activity'@en	0.0%
Q60075825	8	'Christian holy day'@en	0.0%
Q59163902	8	'musical production'@en	0.0%
Q58795659	8	'major'@en	0.0%
Q5153359	8	'municipality of the Czech Republic'@en	0.0%
Q50705	8	'square number'@en	0.0%
Q4686758	8	'advertising character'@en	0.0%
Q4204501	8	'historical ethnic group'@en	0.0%
Q379845	8	'North Macedonia in the Eurovision Song Contest'@en	0.0%
Q375336	8	'film studio'@en	0.0%
Q334453	8	'division'@en	0.0%
Q3241972	8	'character'@en	0.0%
Q28829877	8	'sports terminology'@en	0.0%
Q28225717	8	'Doctor Who serial'@en	0.0%
Q2728698	8	'religious belief'@en	0.0%
Q2635894	8	'radio drama'@en	0.0%
Q2596245	8	'jazz band'@en	0.0%
Q2491498	8	'pop group'@en	0.0%
Q2472587	8	'people'@en	0.0%
Q24533670	8	'mythical humanoid race'@en	0.0%
Q235557	8	'file format'@en	0.0%
Q2250943	8	'composition school'@en	0.0%
Q2243978	8	'record shop'@en	0.0%
Q2095173	8	'jam band'@en	0.0%
Q208469	8	'SI derived unit'@en	0.0%
Q2057971	8	'health problem'@en	0.0%
Q202866	8	'animated film'@en	0.0%
Q189819	8	'ritual'@en	0.0%
Q189004	8	'college'@en	0.0%
Q18534	8	'metaphor'@en	0.0%
Q1799072	8	'method'@en	0.0%
Q178790	8	'labor union'@en	0.0%
Q177413	8	'demon'@en	0.0%
Q175854	8	'phobia'@en	0.0%
Q163829	8	'synthesizer'@en	0.0%
Q15961987	8	'television genre'@en	0.0%
Q15056995	8	'aircraft model'@en	0.0%
Q13417114	8	'noble family'@en	0.0%
Q1254773	8	'family of musical instruments'@en	0.0%
Q1250464	8	'realm'@en	0.0%
Q1154859	8	'rock festival'@en	0.0%
Q11177771	8	'artistic technique'@en	0.0%
Q110874	8	'patronymic'@en	0.0%
Q1078286	8	'military band'@en	0.0%
Q106834231	8	'music by period of time'@en	0.0%
Q1001378	8	'cinematic technique'@en	0.0%
Q988108	7	'club'@en	0.0%
Q9332	7	'behavior'@en	0.0%
Q925381	7	'city with powiat rights'@en	0.0%
Q902104	7	'private university'@en	0.0%
Q879050	7	'manor house'@en	0.0%
Q85635630	7	'urban district of North Rhine-Westphalia'@en	0.0%
Q842697	7	'thunder god'@en	0.0%
Q838948	7	'work of art'@en	0.0%
Q83620	7	'thoroughfare'@en	0.0%
Q83405	7	'factory'@en	0.0%
Q8142	7	'currency'@en	0.0%
Q8102	7	'slang'@en	0.0%
Q8054	7	'protein'@en	0.0%
Q805233	7	'ballet company'@en	0.0%
Q80359036	7	'alcohol brand'@en	0.0%
Q7860962	7	'road type'@en	0.0%
Q778575	7	'conglomerate'@en	0.0%
Q7543008	7	'small burgh'@en	0.0%
Q746549	7	'dish'@en	0.0%
Q726870	7	'brick and mortar'@en	0.0%
Q71129815	7	'electronica duo'@en	0.0%
Q6456916	7	'national economy'@en	0.0%
Q64027488	7	'arrangement on a work of the public domain'@en	0.0%
Q63046488	7	'mythical ethnic group'@en	0.0%
Q59557805	7	'unreleased album'@en	0.0%
Q58603552	7	'sibling trio'@en	0.0%
Q55488	7	'railway station'@en	0.0%
Q54989186	7	'mental state'@en	0.0%
Q541947	7	'anthem'@en	0.0%
Q512187	7	'federal republic'@en	0.0%
Q5051330	7	'catalogue of classical compositions'@en	0.0%
Q4989906	7	'monument'@en	0.0%
Q4897819	7	'role'@en	0.0%
Q47883	7	'playing card'@en	0.0%
Q47577	7	'Fibonacci number'@en	0.0%
Q467511	7	'deficient number'@en	0.0%
Q4502119	7	'art group'@en	0.0%
Q44342	7	'legend'@en	0.0%
Q41825	7	'day of the week'@en	0.0%
Q40357	7	'prison'@en	0.0%
Q40050	7	'drink'@en	0.0%
Q4	7	'death'@en	0.0%
Q389888	7	'quintet'@en	0.0%
Q3895768	7	'fictional location'@en	0.0%
Q375011	7	'religious festival'@en	0.0%
Q37484	7	'epic poem'@en	0.0%
Q3736859	7	'virtual band'@en	0.0%
Q368281	7	'split album'@en	0.0%
Q3326717	7	'literary movement'@en	0.0%
Q3301053	7	'consolidated city-county'@en	0.0%
Q3249551	7	'process'@en	0.0%
Q32090	7	'lifestyle'@en	0.0%
Q30897648	7	'psychopathological symptom'@en	0.0%
Q30515	7	'slogan'@en	0.0%
Q3026787	7	'saying'@en	0.0%
Q29654788	7	'Unicode character'@en	0.0%
Q29154430	7	'book of the Bible'@en	0.0%
Q2882257	7	'First Nation band'@en	0.0%
Q2536409	7	'IBA Official Cocktail'@en	0.0%
Q253030	7	'major regional center'@en	0.0%
Q24577840	7	'fictional group of characters'@en	0.0%
Q245065	7	'intergovernmental organization'@en	0.0%
Q235690	7	'common year starting and ending on Thursday'@en	0.0%
Q235680	7	'common year starting and ending on Friday'@en	0.0%
Q23413	7	'castle'@en	0.0%
Q23002039	7	'public educational institution of the United States'@en	0.0%
Q22811234	7	'branch of philosophy'@en	0.0%
Q22746	7	'urban park'@en	0.0%
Q22675015	7	'type of quantum particle'@en	0.0%
Q223722	7	'abundant number'@en	0.0%
Q220898	7	'original video animation'@en	0.0%
Q214609	7	'material'@en	0.0%
Q207694	7	'art museum'@en	0.0%
Q207628	7	'musical composition'@en	0.0%
Q2073093	7	'mini-LP'@en	0.0%
Q198	7	'war'@en	0.0%
Q1936384	7	'area of mathematics'@en	0.0%
Q19201596	7	'symphonic radio orchestra'@en	0.0%
Q189533	7	'academic degree'@en	0.0%
Q189349	7	'urban legend'@en	0.0%
Q187456	7	'bar'@en	0.0%
Q184611	7	'power of 10'@en	0.0%
Q18325436	7	'501(c)(3) organization'@en	0.0%
Q17339814	7	'group or class of chemical substances'@en	0.0%
Q168827	7	'prophet of Islam'@en	0.0%
Q166902	7	'primary color'@en	0.0%
Q166142	7	'application'@en	0.0%
Q165	7	'sea'@en	0.0%
Q15936437	7	'research university'@en	0.0%
Q15617994	7	'designation for an administrative territorial entity'@en	0.0%
Q1497375	7	'architectural ensemble'@en	0.0%
Q1357964	7	'county town'@en	0.0%
Q13539802	7	'place with town rights and privileges'@en	0.0%
Q13473501	7	'collective'@en	0.0%
Q133442	7	'city-state'@en	0.0%
Q1328899	7	'standards organization'@en	0.0%
Q12540664	7	'distributor'@en	0.0%
Q12405827	7	'biblical character'@en	0.0%
Q1231896	7	'painting technique'@en	0.0%
Q12106333	7	'poetry collection'@en	0.0%
Q11396960	7	'production company'@en	0.0%
Q1134686	7	'frazione'@en	0.0%
Q1094617	7	'mutant'@en	0.0%
Q109429068	7	'guitar duo'@en	0.0%
Q10864048	7	'first-level administrative country subdivision'@en	0.0%
Q108465955	7	'fiction genre'@en	0.0%
Q106537557	7	'music by ethnic group'@en	0.0%
Q10624527	7	'biographical museum'@en	0.0%
Q105096490	7	'color in nature'@en	0.0%
Q1030329	7	'viral video'@en	0.0%
Q10269077	7	'sertanejo duo'@en	0.0%
Q9398093	6	'vowel letter'@en	0.0%
Q928830	6	'metro station'@en	0.0%
Q856076	6	'municipality of Finland'@en	0.0%
Q8355	6	'violin'@en	0.0%
Q83155724	6	'UCUM constant'@en	0.0%
Q8053529	6	'Yiddish song'@en	0.0%
Q795848	6	'BET Awards'@en	0.0%
Q755707	6	'municipality of Norway'@en	0.0%
Q750215	6	'mass murder'@en	0.0%
Q7210356	6	'political organization'@en	0.0%
Q7148059	6	'patriotic song'@en	0.0%
Q690175	6	'angel in Judaism'@en	0.0%
Q68618328	6	'SI unit with special name'@en	0.0%
Q6784672	6	'municipality of Slovakia'@en	0.0%
Q66480858	6	'affixed family name'@en	0.0%
Q631305	6	'rock formation'@en	0.0%
Q627436	6	'field of work'@en	0.0%
Q6138323	6	'railway workshop'@en	0.0%
Q60713210	6	'split extended play'@en	0.0%
Q58863414	6	'female beauty pageant'@en	0.0%
Q559618	6	'fictional universe'@en	0.0%
Q54831	6	'amphitheatre'@en	0.0%
Q534342	6	'Spain in the Eurovision Song Contest'@en	0.0%
Q51160764	6	'audio programming language'@en	0.0%
Q511056	6	'solar deity'@en	0.0%
Q5084	6	'hamlet'@en	0.0%
Q507619	6	'retail chain'@en	0.0%
Q50053	6	'binary star'@en	0.0%
Q4442611	6	'fashion style'@en	0.0%
Q44409287	6	'type of machine element'@en	0.0%
Q41614	6	'constitutional monarchy'@en	0.0%
Q40080	6	'beach'@en	0.0%
Q4004706	6	'unicase alphabet'@en	0.0%
Q399811	6	'Japanese television drama'@en	0.0%
Q386724	6	'work'@en	0.0%
Q38672	6	'dog type'@en	0.0%
Q383092	6	'Art school'@en	0.0%
Q33837	6	'archipelago'@en	0.0%
Q33829	6	'human population'@en	0.0%
Q33104069	6	'political concept'@en	0.0%
Q327496	6	'hairstyle'@en	0.0%
Q3144351	6	'scientific hypothesis'@en	0.0%
Q309170	6	'Denmark in the Eurovision Song Contest'@en	0.0%
Q29643579	6	'multi-level marketing company'@en	0.0%
Q2948561	6	'fair ground'@en	0.0%
Q2922711	6	'bowl game'@en	0.0%
Q2803758	6	'death deity'@en	0.0%
Q28020127	6	'fictional humanoid'@en	0.0%
Q27951514	6	'indoor arena'@en	0.0%
Q2738074	6	'political movement'@en	0.0%
Q2717948	6	'Oxegen'@en	0.0%
Q26887428	6	'nation at competition'@en	0.0%
Q2630741	6	'community'@en	0.0%
Q2590631	6	'municipality of Hungary'@en	0.0%
Q245102	6	'triangular number'@en	0.0%
Q2418495	6	'independent school'@en	0.0%
Q2267705	6	'field of study'@en	0.0%
Q220505	6	'film festival'@en	0.0%
Q219577	6	'holding company'@en	0.0%
Q218616	6	'proprietary software'@en	0.0%
Q21074597	6	'occupational carcinogen'@en	0.0%
Q210588	6	'umbrella term'@en	0.0%
Q200538	6	'party'@en	0.0%
Q1964689	6	'fictional city'@en	0.0%
Q194195	6	'amusement park'@en	0.0%
Q189118	6	'cell type'@en	0.0%
Q187588	6	'social class'@en	0.0%
Q18663579	6	'former municipality of Norway'@en	0.0%
Q1826286	6	'religious movement'@en	0.0%
Q180673	6	'ceremonial county of England'@en	0.0%
Q1802963	6	'mansion'@en	0.0%
Q1802801	6	'rural municipality of Austria'@en	0.0%
Q175331	6	'demonstration'@en	0.0%
Q17438413	6	'videography'@en	0.0%
Q17127659	6	'terrorist organization'@en	0.0%
Q1711403	6	'youth symphony orchestra'@en	0.0%
Q1697305	6	'narrative motif'@en	0.0%
Q16913666	6	'Academy Awards ceremony'@en	0.0%
Q1684352	6	'men\'s chorus'@en	0.0%
Q16748867	6	'basic emotion'@en	0.0%
Q167172	6	'stereotype'@en	0.0%
Q1650727	6	'song book'@en	0.0%
Q16017119	6	'collective pseudonym'@en	0.0%
Q15987302	6	'legal profession'@en	0.0%
Q15925549	6	'cultural generation of western society'@en	0.0%
Q15780329	6	'horror film character'@en	0.0%
Q1538570	6	'gospel choir'@en	0.0%
Q15284	6	'municipality'@en	0.0%
Q15273785	6	'Belgian municipality with the title of city'@en	0.0%
Q15206070	6	'popular music venue'@en	0.0%
Q1520223	6	'constitutional republic'@en	0.0%
Q15056993	6	'aircraft family'@en	0.0%
Q1486643	6	'pronic number'@en	0.0%
Q1470705	6	'fertility deity'@en	0.0%
Q146083	6	'Ancient Egyptian deity'@en	0.0%
Q141683	6	'broadcast network'@en	0.0%
Q1358344	6	'news program'@en	0.0%
Q1347367	6	'aptitude'@en	0.0%
Q133311	6	'tribe'@en	0.0%
Q13226383	6	'facility'@en	0.0%
Q13218690	6	'town in Hungary'@en	0.0%
Q1302471	6	'unit of volume'@en	0.0%
Q12827256	6	'myth'@en	0.0%
Q1200957	6	'tourist destination'@en	0.0%
Q1194583	6	'one-act play'@en	0.0%
Q1144661	6	'amusement ride'@en	0.0%
Q11422	6	'toy'@en	0.0%
Q11315	6	'shopping center'@en	0.0%
Q11303	6	'skyscraper'@en	0.0%
Q1127759	6	'cognitive bias'@en	0.0%
Q108586636	6	'form of event'@en	0.0%
Q107547950	6	'music award category'@en	0.0%
Q106592862	6	'annual music awards ceremony'@en	0.0%
Q1060750	6	'digital audio workstation'@en	0.0%
Q105420	6	'anthology'@en	0.0%
Q1021645	6	'office building'@en	0.0%
Q100775361	6	'Wikimedia list of musical works by composer'@en	0.0%
Q973861	5	'factorial prime'@en	0.0%
Q97380911	5	'color feature'@en	0.0%
Q91192165	5	'lyrical adaptation'@en	0.0%
Q879146	5	'Christian denomination'@en	0.0%
Q867335	5	'literary cycle'@en	0.0%
Q862880	5	'effects unit'@en	0.0%
Q861555	5	'cube'@en	0.0%
Q8514257	5	'posture'@en	0.0%
Q8513	5	'database'@en	0.0%
Q847017	5	'sports club'@en	0.0%
Q8425	5	'society'@en	0.0%
Q8386	5	'drug'@en	0.0%
Q83267	5	'crime'@en	0.0%
Q82821	5	'tradition'@en	0.0%
Q8261	5	'novel'@en	0.0%
Q814344	5	'backing band'@en	0.0%
Q80096233	5	'information list'@en	0.0%
Q79529	5	'chemical substance'@en	0.0%
Q7810129	5	'title of authority'@en	0.0%
Q751989	5	'astronomical phenomenon'@en	0.0%
Q744913	5	'aviation accident'@en	0.0%
Q7275	5	'state'@en	0.0%
Q725377	5	'graphic novel'@en	0.0%
Q7247847	5	'production team'@en	0.0%
Q692581	5	'holy city'@en	0.0%
Q66472631	5	'nautical term'@en	0.0%
Q65589340	5	'capital of a prefecture of Japan'@en	0.0%
Q6428674	5	'era'@en	0.0%
Q618123	5	'geographical feature'@en	0.0%
Q61653556	5	'gay men\'s chorus'@en	0.0%
Q60539479	5	'positive emotion'@en	0.0%
Q5932254	5	'demographic profile'@en	0.0%
Q58318936	5	'music production company'@en	0.0%
Q57831	5	'fortress'@en	0.0%
Q56557504	5	'city of Iran'@en	0.0%
Q56228301	5	'surname prefixed with Ó or O'@en	0.0%
Q560311	5	'literary technique'@en	0.0%
Q55850593	5	'music track with vocals'@en	0.0%
Q55833	5	'supercontinent'@en	0.0%
Q548988	5	'Romania in the Eurovision Song Contest'@en	0.0%
Q5440532	5	'federal holidays in the United States'@en	0.0%
Q5151404	5	'comedic genre'@en	0.0%
Q5107	5	'continent'@en	0.0%
Q507221	5	'Latvia in the Eurovision Song Contest'@en	0.0%
Q506214	5	'Slovenia in the Eurovision Song Contest'@en	0.0%
Q494721	5	'city of Japan'@en	0.0%
Q49447	5	'world view'@en	0.0%
Q493169	5	'children\'s song'@en	0.0%
Q49008	5	'prime number'@en	0.0%
Q4886	5	'cultivar'@en	0.0%
Q48349	5	'empire'@en	0.0%
Q476068	5	'Act of Congress in the United States'@en	0.0%
Q474090	5	'narrative poetry'@en	0.0%
Q4671329	5	'academy school'@en	0.0%
Q455621	5	'amateur radio frequency allocations'@en	0.0%
Q4418079	5	'campaign setting'@en	0.0%
Q43702	5	'federation'@en	0.0%
Q431603	5	'advocacy group'@en	0.0%
Q428162	5	'Finland in the Eurovision Song Contest'@en	0.0%
Q41014950	5	'ChEBI Ontology term'@en	0.0%
Q398141	5	'school district'@en	0.0%
Q3950	5	'villa'@en	0.0%
Q384748	5	'dance move'@en	0.0%
Q37901	5	'strait'@en	0.0%
Q3769299	5	'human behavior'@en	0.0%
Q35666	5	'glacier'@en	0.0%
Q336144	5	'anthology film'@en	0.0%
Q33384	5	'dialect'@en	0.0%
Q31172650	5	'moral quality'@en	0.0%
Q310890	5	'monotypic taxon'@en	0.0%
Q30022	5	'coffeehouse'@en	0.0%
Q2995256	5	'rail vehicle manufacturer'@en	0.0%
Q2990946	5	'golf tournament'@en	0.0%
Q2910675	5	'unfinished creative work'@en	0.0%
Q28813620	5	'set'@en	0.0%
Q2668072	5	'collection'@en	0.0%
Q2634521	5	'title of Jesus'@en	0.0%
Q2634498	5	'octagonal number'@en	0.0%
Q2608811	5	'principle of law'@en	0.0%
Q2558684	5	'world day'@en	0.0%
Q253137	5	'rock opera'@en	0.0%
Q253019	5	'Ortsteil'@en	0.0%
Q2512777	5	'simple substance'@en	0.0%
Q24434794	5	'king in Greek mythology'@en	0.0%
Q24334685	5	'mythical entity'@en	0.0%
Q2418896	5	'part of the world'@en	0.0%
Q24017414	5	'second-order class'@en	0.0%
Q2352616	5	'catalogue'@en	0.0%
Q2334719	5	'legal case'@en	0.0%
Q2313686	5	'automorphic number'@en	0.0%
Q23012917	5	'village of Burkina Faso'@en	0.0%
Q226730	5	'silent film'@en	0.0%
Q223662	5	'SI base unit'@en	0.0%
Q21980538	5	'commercial organization'@en	0.0%
Q219557	5	'cult film'@en	0.0%
Q2190251	5	'arts centre'@en	0.0%
Q21848887	5	'Christmas hymn'@en	0.0%
Q2101619	5	'political slogan'@en	0.0%
Q208511	5	'global city'@en	0.0%
Q207599	5	'MTV Europe Music Awards'@en	0.0%
Q2065736	5	'cultural property'@en	0.0%
Q20650540	5	'anime film'@en	0.0%
Q20203727	5	'mythical object'@en	0.0%
Q20076756	5	'speculative fiction genre'@en	0.0%
Q2005696	5	'commercial vehicle manufacturer'@en	0.0%
Q1978718	5	'unit of length'@en	0.0%
Q19464251	5	'hip hop collective'@en	0.0%
Q192611	5	'electoral district'@en	0.0%
Q1907114	5	'metropolitan area'@en	0.0%
Q18444336	5	'unit group'@en	0.0%
Q1824109	5	'song form'@en	0.0%
Q181298	5	'fanzine'@en	0.0%
Q180684	5	'conflict'@en	0.0%
Q1785733	5	'environmental organization'@en	0.0%
Q17737	5	'theory'@en	0.0%
Q17518461	5	'posthumous work'@en	0.0%
Q170584	5	'project'@en	0.0%
Q169358	5	'stratovolcano'@en	0.0%
Q16917	5	'hospital'@en	0.0%
Q16748888	5	'advanced emotion'@en	0.0%
Q16743958	5	'genre of painting'@en	0.0%
Q1640962	5	'street or road name'@en	0.0%
Q16332653	5	'meteorological phenomenon'@en	0.0%
Q161726	5	'multinational corporation'@en	0.0%
Q15836568	5	'computer network protocol'@en	0.0%
Q15729598	5	'coachwork type'@en	0.0%
Q1530022	5	'religious organization'@en	0.0%
Q1509831	5	'title of Virgin Mary'@en	0.0%
Q149537	5	'novella'@en	0.0%
Q14506045	5	'optical phenomenon'@en	0.0%
Q14208553	5	'invention'@en	0.0%
Q1371849	5	'filmography'@en	0.0%
Q1364157	5	'philharmonic society'@en	0.0%
Q13406554	5	'sports competition'@en	0.0%
Q13405593	5	'nature deity'@en	0.0%
Q133182	5	'superstition'@en	0.0%
Q133056	5	'mountain pass'@en	0.0%
Q13235160	5	'manufacturer'@en	0.0%
Q131734	5	'brewery'@en	0.0%
Q1307276	5	'single-family detached home'@en	0.0%
Q12684	5	'fashion'@en	0.0%
Q1261230	5	'drum and bugle corps'@en	0.0%
Q1243157	5	'double name'@en	0.0%
Q1228895	5	'discothèque'@en	0.0%
Q12131624	5	'city ​​in Ukraine'@en	0.0%
Q12119802	5	'lyric poetry genre'@en	0.0%
Q1160573	5	'horse breed'@en	0.0%
Q1145276	5	'fictional country'@en	0.0%
Q1137109	5	'video game publisher'@en	0.0%
Q1136880	5	'power of two'@en	0.0%
Q111241092	5	'film reboot'@en	0.0%
Q1107679	5	'animation studio'@en	0.0%
Q11028	5	'information'@en	0.0%
Q10822464	5	'angel in Christianity'@en	0.0%
Q1068162	5	'Stradivarius'@en	0.0%
Q1058914	5	'software company'@en	0.0%
Q104649845	5	'film organization'@en	0.0%
Q104637420	5	'sourcing circumstance'@en	0.0%
Q104508698	5	'concert tours of U2'@en	0.0%
Q10428845	5	'narrative technique'@en	0.0%
Q103914748	5	'anatomical structure class type'@en	0.0%
Q101998	5	'biome'@en	0.0%
Q1001388	5	'budget label'@en	0.0%
Q98966309	4	'classification of human settlements'@en	0.0%
Q98540827	4	'Wikimedia discography of dramatico-musical work'@en	0.0%
Q9842	4	'primary school'@en	0.0%
Q975166	4	'tetrahedral number'@en	0.0%
Q96474678	4	'award for best original song'@en	0.0%
Q96253971	4	'type of property'@en	0.0%
Q95997873	4	'herbal medicinal product'@en	0.0%
Q954007	4	'affinity'@en	0.0%
Q951964	4	'food product'@en	0.0%
Q930933	4	'relation'@en	0.0%
Q89522629	4	'poetic form'@en	0.0%
Q85635929	4	'urban district of Lower Saxony'@en	0.0%
Q852190	4	'shipwreck'@en	0.0%
Q849866	4	'communist state'@en	0.0%
Q839864	4	'party game'@en	0.0%
Q8394	4	'sex position'@en	0.0%
Q8371	4	'cello'@en	0.0%
Q836985	4	'car classification'@en	0.0%
Q82047053	4	'UCUM base unit'@en	0.0%
Q81941037	4	'product distribution method'@en	0.0%
Q811701	4	'model series'@en	0.0%
Q79226802	4	'animal from the Chinese zodiac'@en	0.0%
Q785260	4	'phase of human life'@en	0.0%
Q781132	4	'military branch'@en	0.0%
Q77133429	4	'folk music festival'@en	0.0%
Q76514543	4	'municipality of Georgia'@en	0.0%
Q7623897	4	'all-female band'@en	0.0%
Q7575362	4	'speech-generating device'@en	0.0%
Q7543083	4	'avenue'@en	0.0%
Q752920	4	'Loa'@en	0.0%
Q735160	4	'crude drug'@en	0.0%
Q702492	4	'urban area'@en	0.0%
Q695850	4	'airbase'@en	0.0%
Q694589	4	'American football position'@en	0.0%
Q6857706	4	'military profession'@en	0.0%
Q674928	4	'pentagonal number'@en	0.0%
Q67206691	4	'infrared source'@en	0.0%
Q667276	4	'art exhibition'@en	0.0%
Q6607	4	'guitar'@en	0.0%
Q660460	4	'Lithuania in the Eurovision Song Contest'@en	0.0%
Q65967030	4	'set of comics characters'@en	0.0%
Q659563	4	'video game genre'@en	0.0%
Q659161	4	'Switzerland in the Eurovision Song Contest'@en	0.0%
Q659103	4	'commune of Romania'@en	0.0%
Q648751	4	'Malta in the Eurovision Song Contest'@en	0.0%
Q6465	4	'department of France'@en	0.0%
Q6460735	4	'meal'@en	0.0%
Q64514668	4	'ska band'@en	0.0%
Q63791824	4	'country bordering the Baltic Sea'@en	0.0%
Q63254493	4	'Wikimedia glossary list article'@en	0.0%
Q63188808	4	'Catholic religious occupation'@en	0.0%
Q63116	4	'numeral'@en	0.0%
Q625994	4	'convention'@en	0.0%
Q62470341	4	'music newspaper'@en	0.0%
Q6243	4	'variable star'@en	0.0%
Q620615	4	'mobile app'@en	0.0%
Q62032401	4	'album chart'@en	0.0%
Q6168416	4	'jazz trio'@en	0.0%
Q60733114	4	'music tradition'@en	0.0%
Q604109	4	'Dansk Melodi Grand Prix'@en	0.0%
Q5962346	4	'classification system'@en	0.0%
Q589481	4	'Olympic Stadium'@en	0.0%
Q573344	4	'main stream'@en	0.0%
Q57305	4	'trade fair'@en	0.0%
Q571571	4	'insult'@en	0.0%
Q56884562	4	'animated film series'@en	0.0%
Q56116950	4	'film award category'@en	0.0%
Q55427776	4	'female reproductive toxicant'@en	0.0%
Q54935504	4	'city of Switzerland'@en	0.0%
Q5456361	4	'fixed expression'@en	0.0%
Q540724	4	'T in the Park'@en	0.0%
Q52193405	4	'medical term'@en	0.0%
Q503847	4	'Portugal in the Eurovision Song Contest'@en	0.0%
Q502895	4	'common name'@en	0.0%
Q5003624	4	'memorial'@en	0.0%
Q494511	4	'Devi'@en	0.0%
Q48498	4	'illuminated manuscript'@en	0.0%
Q47913	4	'intelligence agency'@en	0.0%
Q476300	4	'competition'@en	0.0%
Q47460393	4	'type of number'@en	0.0%
Q47451145	4	'folktale type'@en	0.0%
Q473972	4	'protected area'@en	0.0%
Q465434	4	'Celtic deity'@en	0.0%
Q45713	4	'titan'@en	0.0%
Q451967	4	'intentional human activity'@en	0.0%
Q4387609	4	'architectural firm'@en	0.0%
Q43501	4	'zoo'@en	0.0%
Q43136500	4	'piano duo'@en	0.0%
Q43099500	4	'performing arts production'@en	0.0%
Q429795	4	'mineral variety'@en	0.0%
Q4274081	4	'magnitoalbom'@en	0.0%
Q4220917	4	'film award'@en	0.0%
Q41885931	4	'IPA symbol'@en	0.0%
Q41719	4	'hypothesis'@en	0.0%
Q408804	4	'borough of New York City'@en	0.0%
Q40056	4	'computer program'@en	0.0%
Q39911	4	'decade'@en	0.0%
Q37726	4	'army'@en	0.0%
